,CountryName,Date,C1_School closing,C1_Flag_1,C1_Flag_2,C2_Workplace closing,C2_Flag_1,C2_Flag_2,C3_Cancel public events,C3_Flag_1,C3_Flag_2,C4_Restrictions on gatherings,C4_Flag_1,C4_Flag_2,C5_Close public transport,C5_Flag_1,C5_Flag_2,C6_Stay at home requirements,C6_Flag_1,C6_Flag_2,C7_Restrictions on internal movement,C7_Flag_1,C7_Flag_2,E1_Income support,E1_Flag_1,E1_Flag_2,ConfirmedCases,ConfirmedDeaths,StringencyIndex,New Cases,Dead Cases,casesPmillion,deathsPmillion,Flag 1,Flag 2
158,India,1/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,India,1/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,India,1/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,India,1/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,India,1/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,India,1/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,India,1/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,India,1/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,India,1/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,India,1/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,India,1/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,India,1/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,India,1/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,India,1/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,India,1/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,India,1/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,India,1/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,India,1/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,India,1/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,1,0
177,India,1/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.19,0,0,0,0,1,0
178,India,1/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.19,0,0,0,0,1,0
179,India,1/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.19,0,0,0,0,1,0
180,India,1/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.19,0,0,0,0,1,0
181,India,1/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10.19,1,0,0.000754996,0,1,0
182,India,1/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10.19,0,0,0,0,1,0
183,India,2/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10.19,0,0,0,0,1,0
184,India,2/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,10.19,1,0,0.000754996,0,1,0
185,India,2/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,1,0,0.000754996,0,1,0
186,India,2/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
187,India,2/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
188,India,2/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
189,India,2/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
190,India,2/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
191,India,2/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
192,India,2/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
193,India,2/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
194,India,2/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
195,India,2/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
196,India,2/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
197,India,2/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
198,India,2/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
199,India,2/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
200,India,2/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
201,India,2/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
202,India,2/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
203,India,2/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
204,India,2/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
205,India,2/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
206,India,2/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
207,India,2/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
208,India,2/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
209,India,2/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
210,India,2/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
211,India,2/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
212,India,3/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0
213,India,3/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,10.19,2,0,0.001509993,0,1,0
214,India,3/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,10.19,0,0,0,0,1,0
215,India,3/4/2020,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,28,0,15.74,23,0,0.017364918,0,1,0
216,India,3/5/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,26.85,2,0,0.001509993,0,1,0
217,India,3/6/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,26.85,1,0,0.000754996,0,1,0
218,India,3/7/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,34,0,26.85,3,0,0.002264989,0,1,0
219,India,3/8/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,39,0,26.85,5,0,0.003774982,0,1,0
220,India,3/9/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,43,0,26.85,4,0,0.003019986,0,1,0
221,India,3/10/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,56,0,26.85,13,0,0.009814953,0,1,0
222,India,3/11/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,62,1,26.85,6,1,0.004529979,0.000754996,1,0
223,India,3/12/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,73,1,26.85,11,0,0.008304961,0,1,0
224,India,3/13/2020,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,82,2,33.33,9,1,0.006794968,0.000754996,1,0
225,India,3/14/2020,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,102,2,36.11,20,0,0.015099928,0,1,0
226,India,3/15/2020,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,113,2,38.89,11,0,0.008304961,0,1,0
227,India,3/16/2020,3,0,1,1,1,0,2,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,119,2,48.15,6,0,0.004529979,0,1,0
228,India,3/17/2020,3,0,1,1,1,0,2,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,142,3,48.15,23,1,0.017364918,0.000754996,1,0
229,India,3/18/2020,3,0,1,1,1,0,2,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,156,3,50,14,0,0.01056995,0,1,0
230,India,3/19/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,1,1,0,1,1,0,0,0,0,194,4,59.72,38,1,0.028689865,0.000754996,1,0
231,India,3/20/2020,3,0,1,1,1,0,2,0,1,4,0,1,2,0,1,1,1,0,2,0,1,1,0,1,244,5,70.83,50,1,0.037749821,0.000754996,1,0
232,India,3/21/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,1,1,0,2,0,1,1,0,1,330,4,76.39,86,-1,0.064929694,-0.000754996,1,0
233,India,3/22/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,396,7,100,66,3,0.049829765,0.002264989,1,1
234,India,3/23/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,499,10,86.57,103,3,0.077764632,0.002264989,1,1
235,India,3/24/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,536,10,86.57,37,0,0.027934869,0,1,1
236,India,3/25/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,657,12,100,121,2,0.091354572,0.001509993,1,1
237,India,3/26/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,727,20,100,70,8,0.052849749,0.006039972,1,1
238,India,3/27/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,887,20,100,160,0,0.120799427,0,1,1
239,India,3/28/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,987,24,100,100,4,0.075499642,0.003019986,1,1
240,India,3/29/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,1024,27,100,37,3,0.027934869,0.002264989,1,1
241,India,3/30/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,1251,32,100,227,5,0.171384187,0.003774982,1,1
242,India,3/31/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,1397,35,100,146,3,0.110229479,0.002264989,1,1
243,India,4/1/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,1998,58,100,601,23,0.453752847,0.017364918,1,1
244,India,4/2/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,2543,72,100,545,14,0.411473053,0.01056995,1,1
245,India,4/3/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,2567,72,100,24,0,0.018119914,0,1,1
246,India,4/4/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,3082,86,100,515,14,0.388823167,0.01056995,1,1
247,India,4/5/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,3588,99,100,506,13,0.38202819,0.009814953,1,1
248,India,4/6/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,4778,136,100,1190,37,0.898445762,0.027934869,1,1
249,India,4/7/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,5311,150,100,533,14,0.402413093,0.01056995,1,1
250,India,4/8/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,5916,178,100,605,28,0.456772852,0.0211399,1,1
251,India,4/9/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,6725,226,100,809,48,0.610792142,0.036239829,1,1
252,India,4/10/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,7598,246,100,873,20,0.65911189,0.015099928,1,1
253,India,4/11/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,8446,288,100,848,42,0.640236976,0.031709849,1,1
254,India,4/12/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,9205,331,100,759,43,0.573042314,0.032464847,1,1
255,India,4/13/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,10453,358,100,1248,27,0.942235545,0.020384904,1,1
256,India,4/14/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,11487,393,100,1034,35,0.780666312,0.026424875,1,1
257,India,4/15/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,12322,405,100,835,12,0.630421994,0.009059957,1,1
258,India,4/16/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,13430,448,100,1108,43,0.83653606,0.032464847,1,1
259,India,4/17/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,14352,486,100,922,38,0.696106724,0.028689865,1,1
260,India,4/18/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,15722,521,100,1370,35,1.034345132,0.026424875,1,1
261,India,4/19/2020,3,0,1,3,0,1,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,17615,559,100,1893,38,1.429208282,0.028689865,1,1
262,India,4/20/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,18539,592,96.3,924,33,0.697616713,0.024914883,1,1
263,India,4/21/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,20080,645,96.3,1541,53,1.163449497,0.040014811,1,1
264,India,4/22/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,21370,681,96.3,1290,36,0.973945362,0.027179871,1,1
265,India,4/23/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,23077,721,96.3,1707,40,1.28877889,0.030199857,1,1
266,India,4/24/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,24530,780,96.3,1453,59,1.097009772,0.044544791,1,1
267,India,4/25/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,26283,825,96.3,1753,45,1.323508741,0.033974839,1,1
268,India,4/26/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,27890,881,96.3,1607,56,1.213279234,0.042279801,1,1
269,India,4/27/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,29451,939,96.3,1561,58,1.178549383,0.043789793,1,1
270,India,4/28/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,31324,1008,96.3,1873,69,1.414108283,0.052094755,1,1
271,India,4/29/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,33062,1079,96.3,1738,71,1.312183826,0.053604747,1,1
272,India,4/30/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,34863,1154,96.3,1801,75,1.35974858,0.056624732,1,1
273,India,5/1/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,37257,1223,96.3,2394,69,1.807461445,0.052094755,1,1
274,India,5/2/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,39699,1323,96.3,2442,100,1.843701284,0.075499642,1,1
275,India,5/3/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,3,0,1,2,0,1,1,0,1,42505,1391,96.3,2806,68,2.118519888,0.051339757,1,1
276,India,5/4/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,46437,1566,81.94,3932,175,2.968645958,0.13212437,1,1
277,India,5/5/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,49400,1693,81.94,2963,127,2.237054332,0.095884545,1,1
278,India,5/6/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,52987,1785,81.94,3587,92,2.708172133,0.069459674,1,1
279,India,5/7/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,56351,1889,81.94,3364,104,2.539808065,0.078519626,1,1
280,India,5/8/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,59695,1985,81.94,3344,96,2.524708179,0.072479658,1,1
281,India,5/9/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,62808,2101,81.94,3113,116,2.35030393,0.087579586,1,1
282,India,5/10/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,67161,2212,81.94,4353,111,3.286499577,0.083804601,1,1
283,India,5/11/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,70768,2294,81.94,3607,82,2.723272246,0.061909709,1,1
284,India,5/12/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,74292,2415,81.94,3524,121,2.660607379,0.091354572,1,1
285,India,5/13/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,78055,2551,81.94,3763,136,2.841051582,0.102679515,1,1
286,India,5/14/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,81997,2649,81.94,3942,98,2.976195901,0.073989654,1,1
287,India,5/15/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,85784,2753,81.94,3787,104,2.859171445,0.078519626,1,1
288,India,5/16/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,90648,2871,81.94,4864,118,3.672302682,0.089089582,1,1
289,India,5/17/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,95698,3025,81.94,5050,154,3.812732075,0.116269447,1,1
290,India,5/18/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,100328,3156,79.17,4630,131,3.495633564,0.098904536,1,1
291,India,5/19/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,106475,3302,79.17,6147,146,4.640963198,0.110229479,1,1
292,India,5/20/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,112028,3434,79.17,5553,132,4.192494998,0.09965953,1,1
293,India,5/21/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,118226,3584,79.17,6198,150,4.67946802,0.113249463,1,1
294,India,5/22/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,124794,3726,79.17,6568,142,4.958816589,0.107209495,1,1
295,India,5/23/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,131423,3868,79.17,6629,142,5.004871582,0.107209495,1,1
296,India,5/24/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,138536,4024,79.17,7113,156,5.370289728,0.117779443,1,1
297,India,5/25/2020,3,0,1,2,1,0,2,0,1,4,0,1,2,0,1,2,1,0,2,0,1,1,0,1,144950,4172,79.17,6414,148,4.842547241,0.111739475,1,1
304,Nepal,1/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,Nepal,1/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Nepal,1/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,Nepal,1/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Nepal,1/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,Nepal,1/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,Nepal,1/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Nepal,1/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Nepal,1/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Nepal,1/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Nepal,1/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,Nepal,1/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Nepal,1/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Nepal,1/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Nepal,1/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Nepal,1/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,1,0
320,Nepal,1/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,1,0
321,Nepal,1/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,1,0
322,Nepal,1/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,1,0
323,Nepal,1/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,1,0
324,Nepal,1/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,1,0
325,Nepal,1/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,1,0
326,Nepal,1/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,1,0
327,Nepal,1/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,1,0
