,CountryName,Date,C1_School closing,C1_Flag_1,C1_Flag_2,C2_Workplace closing,C2_Flag_1,C2_Flag_2,C3_Cancel public events,C3_Flag_1,C3_Flag_2,C4_Restrictions on gatherings,C4_Flag_1,C4_Flag_2,C5_Close public transport,C5_Flag_1,C5_Flag_2,C6_Stay at home requirements,C6_Flag_1,C6_Flag_2,C7_Restrictions on internal movement,C7_Flag_1,C7_Flag_2,E1_Income support,E1_Flag_1,E1_Flag_2,ConfirmedCases,ConfirmedDeaths,StringencyIndex,New Cases,Dead Cases,casesPmillion,deathsPmillion,Flag 1,Flag 2,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
94,Colombia,4/3/2020,3,0,1,3,0,1,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,0,0,0,1267,25,87.96,106,6,2.300504548,0.130217245,1,1,-79,-53,-71,-78,-71,36
95,Colombia,4/4/2020,3,0,1,3,0,1,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,0,0,0,1406,32,87.96,139,7,3.016699338,0.151920119,1,1,-82,-58,-74,-79,-66,31
96,Colombia,4/5/2020,3,0,1,3,0,1,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,0,0,0,1485,35,87.96,79,3,1.714527002,0.065108622,1,1,-85,-66,-79,-81,-57,26
97,Colombia,4/6/2020,3,0,1,3,0,1,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,0,0,0,1579,46,87.96,94,11,2.040070058,0.238731616,1,1,-77,-54,-69,-78,-72,34
98,Colombia,4/7/2020,3,0,1,3,0,1,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,1780,50,87.96,201,4,4.36227765,0.086811497,1,1,-76,-49,-67,-76,-71,33
99,Colombia,4/8/2020,3,0,1,3,0,1,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,2054,54,87.96,274,4,5.946587407,0.086811497,1,1,-76,-47,-65,-76,-72,32
100,Colombia,4/9/2020,3,0,1,3,0,1,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,2223,69,87.96,169,15,3.667785677,0.325543112,1,1,-85,-63,-76,-85,-83,38
101,Colombia,4/10/2020,3,0,1,3,0,1,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,2473,80,87.96,250,11,5.425718427,0.238731616,1,1,-90,-75,-82,-88,-85,42
102,Colombia,4/11/2020,3,0,1,3,0,1,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,2709,100,87.96,236,20,5.121878075,0.434057455,1,1,-84,-65,-77,-81,-69,32
103,Colombia,4/12/2020,3,0,1,3,0,1,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,2776,109,87.96,67,9,1.454092512,0.195325867,1,1,-86,-70,-80,-81,-57,26
104,Colombia,4/13/2020,3,0,1,3,0,1,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,2852,112,87.96,76,3,1.649418437,0.065108622,1,1,-77,-55,-69,-77,-69,33
105,Colombia,4/14/2020,3,0,1,2,1,0,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,2979,127,84.26,127,15,2.756264848,0.325543112,1,1,-77,-54,-69,-77,-69,33
106,Colombia,4/15/2020,3,0,1,2,1,0,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,3105,131,84.26,126,4,2.734562031,0.086811497,1,1,-76,-52,-67,-76,-69,32
107,Colombia,4/16/2020,3,0,1,2,1,0,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,3233,144,84.26,128,13,2.777967893,0.282137364,1,1,-77,-52,-67,-77,-69,33
108,Colombia,4/17/2020,3,0,1,2,1,0,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,3439,153,84.26,206,9,4.470791737,0.195325867,1,1,-76,-49,-67,-75,-66,35
109,Colombia,4/18/2020,3,0,1,2,1,0,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,3439,153,84.26,0,0,0,0,1,1,-83,-64,-75,-77,-62,30
110,Colombia,4/19/2020,3,0,1,2,1,0,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,3792,179,84.26,353,26,7.661114068,0.564274728,1,1,-84,-69,-79,-79,-54,25
111,Colombia,4/20/2020,3,0,1,2,1,0,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,3977,189,84.26,185,10,4.015031664,0.217028727,1,1,-76,-57,-68,-76,-66,32
112,Colombia,4/21/2020,3,0,1,2,1,0,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,4149,196,84.26,172,7,3.732894129,0.151920119,1,1,-76,-55,-68,-74,-66,32
113,Colombia,4/22/2020,3,0,1,2,1,0,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,4356,206,84.26,207,10,4.492495009,0.217028727,1,1,-77,-58,-68,-76,-66,32
114,Colombia,4/23/2020,3,0,1,2,1,0,2,0,1,3,1,0,1,1,0,2,1,0,2,1,0,1,1,0,4561,215,84.26,205,9,4.44908892,0.195325867,1,1,-75,-54,-67,-75,-66,32
115,Colombia,4/24/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,4881,225,87.04,320,10,6.944919278,0.217028727,1,1,-76,-55,-69,-75,-63,34
116,Colombia,4/25/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,5142,233,87.04,261,8,5.664449873,0.173622993,1,1,-79,-60,-73,-74,-57,29
117,Colombia,4/26/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,5379,244,87.04,237,11,5.143580893,0.238731616,1,1,-83,-68,-78,-77,-50,24
118,Colombia,4/27/2020,3,0,1,3,0,1,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,5597,253,90.74,218,9,4.731226454,0.195325867,1,1,-71,-52,-64,-72,-60,30
119,Colombia,4/28/2020,3,0,1,3,0,1,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,5949,269,90.74,352,16,7.639411706,0.347245987,1,1,-72,-51,-63,-71,-60,26
120,Colombia,4/29/2020,3,0,1,3,0,1,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,6207,278,90.74,258,9,5.599341421,0.195325867,1,1,-70,-50,-61,-70,-60,29
121,Colombia,4/30/2020,3,0,1,3,0,1,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,6507,293,90.74,300,15,6.510862022,0.325543112,1,1,-69,-45,-59,-70,-60,28
122,Colombia,5/1/2020,3,0,1,3,0,1,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,7006,314,90.74,499,21,10.82973358,0.455760329,1,1,-79,-56,-70,-78,-73,36
123,Colombia,5/2/2020,3,0,1,3,0,1,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,7285,324,90.74,279,10,6.055101494,0.217028727,1,1,-77,-56,-69,-71,-54,27
124,Colombia,5/3/2020,3,0,1,3,0,1,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,7668,340,90.74,383,16,8.312200407,0.347245987,1,1,-80,-64,-75,-73,-47,23
125,Colombia,5/4/2020,3,0,1,3,0,1,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,7973,358,90.74,305,18,6.619376563,0.390651735,1,1,-67,-45,-59,-69,-56,28
126,Colombia,5/5/2020,3,0,1,3,0,1,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,8613,378,90.74,640,20,13.88983856,0.434057455,1,1,-66,-42,-57,-66,-55,28
127,Colombia,5/6/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,8959,397,87.04,346,19,7.509194347,0.412354609,1,1,-67,-44,-56,-66,-56,27
128,Colombia,5/7/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,9456,407,87.04,497,10,10.78632795,0.217028727,1,1,-66,-41,-54,-64,-56,28
129,Colombia,5/8/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,10051,428,87.04,595,21,12.9132095,0.455760329,1,1,-67,-39,-57,-64,-51,29
130,Colombia,5/9/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,10495,445,87.04,444,17,9.636075447,0.368948861,1,1,-71,-46,-61,-62,-46,25
131,Colombia,5/10/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,11063,463,87.04,568,18,12.32723207,0.390651735,1,1,-75,-57,-67,-64,-38,21
132,Colombia,5/11/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,11613,479,87.04,550,16,11.93658045,0.347245987,1,1,-63,-41,-55,-63,-50,26
133,Colombia,5/12/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,12272,493,87.04,659,14,14.30219345,0.303840238,1,1,-64,-40,-54,-61,-49,27
134,Colombia,5/13/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,12930,509,87.04,658,16,14.28049109,0.347245987,1,1,-64,-41,-53,-62,-51,26
135,Colombia,5/14/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,13610,525,87.04,680,16,14.75795398,0.347245987,1,1,-64,-40,-53,-63,-51,24
136,Colombia,5/15/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,14216,546,87.04,606,21,13.15194095,0.455760329,1,1,-63,-36,-54,-61,-47,27
137,Colombia,5/16/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,14939,562,87.04,723,16,15.6911774,0.347245987,1,1,-68,-43,-59,-59,-40,23
138,Colombia,5/17/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,15574,574,87.04,635,12,13.78132492,0.26043449,1,1,-76,-54,-69,-65,-38,21
139,Colombia,5/18/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,16295,592,87.04,721,18,15.64777085,0.390651735,1,1,-59,-35,-51,-60,-46,25
140,Colombia,5/19/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,16935,613,87.04,640,21,13.88983856,0.455760329,1,1,-62,-37,-52,-59,-47,26
141,Colombia,5/20/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,17687,630,87.04,752,17,16.32056046,0.368948861,1,1,-60,-36,-49,-58,-47,25
142,Colombia,5/21/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,18330,652,87.04,643,22,13.95494746,0.477463232,1,1,-60,-35,-48,-59,-48,25
143,Colombia,5/22/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,19131,682,87.04,801,30,17.38400169,0.651086225,1,1,-61,-34,-51,-58,-42,26
144,Colombia,5/23/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,20177,705,87.04,1046,23,22.70120603,0.499166106,1,1,-66,-41,-56,-56,-34,22
145,Colombia,5/24/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,21175,727,87.04,998,22,21.65946717,0.477463232,1,1,-74,-54,-66,-63,-34,20
146,Colombia,5/25/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,21981,750,87.04,806,23,17.49251533,0.499166106,1,1,-75,-54,-63,-74,-72,32
147,Colombia,5/26/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,23003,776,87.04,1022,26,22.1803366,0.564274728,1,1,,,,,,
148,Colombia,5/27/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,24104,803,87.04,1101,27,23.89486326,0.585977602,1,1,,,,,,
149,Colombia,5/28/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,24141,833,87.04,37,30,0.803006344,0.651086225,1,1,,,,,,
150,Colombia,5/29/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,25406,855,87.04,1265,22,27.4541344,0.477463232,1,1,,,,,,
151,Colombia,5/30/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,26734,891,87.04,1328,36,28.82141598,0.78130347,1,1,,,,,,
152,Colombia,5/31/2020,3,0,1,2,1,0,2,0,1,4,0,1,1,1,0,2,1,0,2,1,0,1,1,0,27219,916,87.04,485,25,10.52589323,0.542571854,1,1,,,,,,
153,Germany,1/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
154,Germany,1/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
155,Germany,1/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
156,Germany,1/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
157,Germany,1/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
158,Germany,1/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
159,Germany,1/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
160,Germany,1/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
161,Germany,1/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
162,Germany,1/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
163,Germany,1/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
164,Germany,1/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
165,Germany,1/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
166,Germany,1/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
167,Germany,1/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
168,Germany,1/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
169,Germany,1/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
170,Germany,1/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
171,Germany,1/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
172,Germany,1/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
173,Germany,1/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
174,Germany,1/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
175,Germany,1/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
176,Germany,1/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,1,0,,,,,,
177,Germany,1/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,1,0,,,,,,
178,Germany,1/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,1,0,,,,,,
179,Germany,1/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.56,1,0,0.012457181,0,1,0,,,,,,
180,Germany,1/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.56,3,0,0.037371542,0,1,0,,,,,,
181,Germany,1/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.56,0,0,0,0,1,0,,,,,,
182,Germany,1/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.56,0,0,0,0,1,0,,,,,,
183,Germany,1/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5.56,1,0,0.012457181,0,1,0,,,,,,
184,Germany,2/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5.56,3,0,0.037371542,0,1,0,,,,,,
185,Germany,2/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5.56,2,0,0.024914362,0,1,0,,,,,,
186,Germany,2/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5.56,2,0,0.024914362,0,1,0,,,,,,
187,Germany,2/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5.56,0,0,0,0,1,0,,,,,,
188,Germany,2/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5.56,0,0,0,0,1,0,,,,,,
189,Germany,2/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5.56,0,0,0,0,1,0,,,,,,
190,Germany,2/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5.56,1,0,0.012457181,0,1,0,,,,,,
191,Germany,2/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5.56,0,0,0,0,1,0,,,,,,
192,Germany,2/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5.56,1,0,0.012457181,0,1,0,,,,,,
193,Germany,2/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5.56,0,0,0,0,1,0,,,,,,
194,Germany,2/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5.56,2,0,0.024914362,0,1,0,,,,,,
195,Germany,2/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11.11,0,0,0,0,1,0,,,,,,
196,Germany,2/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11.11,0,0,0,0,1,0,,,,,,
197,Germany,2/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11.11,0,0,0,0,1,0,,,,,,
198,Germany,2/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11.11,0,0,0,0,1,0,6,1,45,10,0,-1
199,Germany,2/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11.11,0,0,0,0,1,0,7,10,9,6,-1,0
200,Germany,2/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11.11,0,0,0,0,1,0,2,2,7,1,-2,0
201,Germany,2/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11.11,0,0,0,0,1,0,2,2,10,1,-1,1
202,Germany,2/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11.11,0,0,0,0,1,0,3,0,6,-1,-1,1
203,Germany,2/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11.11,0,0,0,0,1,0,2,-1,14,3,-4,1
204,Germany,2/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11.11,0,0,0,0,1,0,2,2,15,-1,-8,2
205,Germany,2/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11.11,0,0,0,0,1,0,-1,-2,26,9,-3,0
206,Germany,2/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11.11,0,0,0,0,1,0,0,9,-24,2,-3,0
207,Germany,2/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11.11,0,0,0,0,1,0,2,-5,17,-5,-20,4
208,Germany,2/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,11.11,1,0,0.012457181,0,1,0,-1,-1,15,-5,-13,4
209,Germany,2/26/2020,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,16.67,10,0,0.124571812,0,1,0,-3,0,0,-7,-5,2
210,Germany,2/27/2020,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,16.67,19,0,0.236686432,0,1,0,-5,3,-3,-5,-4,2
211,Germany,2/28/2020,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,19.44,2,0,0.024914362,0,1,0,3,11,9,-2,-5,2
212,Germany,2/29/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,25,31,0,0.386172616,0,1,0,-1,5,9,1,-1,1
213,Germany,3/1/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,25,51,0,0.635316212,0,1,0,8,18,21,4,1,0
214,Germany,3/2/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,25,29,0,0.361258259,0,1,0,2,8,9,-1,0,0
215,Germany,3/3/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,25,37,0,0.460915686,0,1,0,0,5,8,-3,0,1
216,Germany,3/4/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,25,66,0,0.822173945,0,1,0,2,2,14,-4,0,1
217,Germany,3/5/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,25,220,0,2.740579703,0,1,0,-4,0,0,-5,0,1
218,Germany,3/6/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,25,188,0,2.341949994,0,1,0,-3,1,-11,-7,-1,2
219,Germany,3/7/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,25,129,0,1.606976298,0,1,0,1,0,19,-2,0,1
220,Germany,3/8/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,25,241,0,3.00218062,0,1,0,12,19,31,2,1,0
221,Germany,3/9/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1176,2,28.7,136,2,1.694176603,0.024914362,1,0,-1,2,7,-5,-1,1
222,Germany,3/10/2020,2,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1457,2,32.87,281,0,3.500467756,0,1,0,-7,-2,-13,-8,-1,3
223,Germany,3/11/2020,2,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1908,3,32.87,451,1,5.618188425,0.012457181,1,0,-1,2,17,-7,-1,2
224,Germany,3/12/2020,2,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2078,3,32.87,170,0,2.117720669,0,1,0,-7,6,4,-9,-2,2
225,Germany,3/13/2020,2,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3675,7,32.87,1597,4,19.89411794,0.049828724,1,0,-9,19,-3,-15,-4,4
226,Germany,3/14/2020,2,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4585,9,32.87,910,2,11.33603473,0.024914362,1,0,-17,9,33,-19,-3,4
227,Germany,3/15/2020,2,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5795,11,32.87,1210,2,15.07318848,0.024914362,1,0,-12,13,75,-16,-5,2
228,Germany,3/16/2020,3,0,1,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,2,0,1,7272,17,42.13,1477,6,18.39925608,0.074743085,1,0,-7,22,40,-25,-18,6
229,Germany,3/17/2020,3,0,1,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,2,0,1,9257,24,42.13,1985,7,24.72750384,0.087200263,1,0,-21,11,31,-35,-25,10
230,Germany,3/18/2020,3,0,1,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,1,1,0,2,0,1,12327,28,52.31,3070,4,38.24354644,0.049828724,1,0,-34,5,44,-39,-30,11
231,Germany,3/19/2020,3,0,1,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,2,0,1,2,0,1,15320,44,55.09,2993,16,37.2843424,0.199314897,1,1,-45,-3,15,-46,-33,14
